"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff","95%_HPDL","95%_HPDU"
"731",-0.119940683454126,0.313444701042214,-0.747006083996718,-0.112916542815868,0.482825758744871,1,5667,-0.711864624576693,0.51589902101153
"732",-0.0539980123966011,0.531468448498531,-1.1145949991364,-0.0493977704382943,0.985686295701791,1,7722,-1.10023466453487,0.992733455762021
"733",-0.966454050184913,0.4229844117531,-1.77847531505859,-0.969573758347074,-0.111164198283306,1,6876,-1.76897450465011,-0.104102515272155
"734",-1.06151694109272,0.515753349493781,-2.03385422239379,-1.07111176927918,-0.0245646404253521,1,7884,-2.03383368289224,-0.0240569764590594
"735",-0.202033401170501,0.473676619111314,-1.15129735964101,-0.185958920536742,0.707787788158429,1,7509,-1.15012413210389,0.708106043147035
"736",0.00171693683294237,0.277486349808502,-0.547340688023596,-0.0016959532402343,0.526700125599123,1,4786,-0.543099895648233,0.528687723292052
"737",0.878108862880736,0.184738955101034,0.500662918276194,0.874635798928326,1.25281866526879,1.01,3521,0.515498877912883,1.26099140651758
"738",-0.631438757166516,0.285277572358178,-1.19884526736279,-0.633177845044069,-0.0824630352338843,1,4902,-1.17669680952939,-0.0667196613093606
"739",1.21002879744782,0.322344614673825,0.598204606832058,1.20464020922327,1.87270458122892,1,5761,0.621807512562496,1.88978209946439
"740",0.238389731791545,0.296632755713237,-0.342266758547364,0.24024756388476,0.806082369605595,1,5696,-0.341111388041235,0.806082369605595
"741",-1.53308663899919,0.500113490672372,-2.49051362466143,-1.54533565518829,-0.529428100131436,1,7662,-2.45525236168584,-0.500278380786931
"742",-1.72288245761181,0.568196861321035,-2.77634029119663,-1.74053250114176,-0.534680884120057,1,7626,-2.85452821368074,-0.625070710735472
